,ROI,Pval,FDR,COR
336,X11205.10,0.0855365474339036,0.0441943146162601,0.285451322862963
337,X11207.3,0.688622754491018,0.00691850078591892,0.182131036654973
338,X11208.15,0.844311377245509,0.00630185860678656,-0.160455870514498
339,X11211.7,0.265822784810127,0.0120416265712433,0.329244001883576
340,X11212.7,0.882235528942116,0.00630185860678656,-0.207550751827954
341,X11214.40,0.780439121756487,0.00672036918041498,-0.114980803009166
342,X11215.6,0.838323353293413,0.00672036918041498,-0.107603940500279
343,X11217.16,0.968063872255489,0.00278054776406121,-0.0812624642497364
344,X11218.84,0.341772151898734,0.0117578443934838,0.127215426387018
345,X11219.95,0.169220519653564,0.0218819114573542,0.169317544464657
346,X11220.53,0.221185876082612,0.0120416265712433,0.458759735335159
347,X11223.1,0.882235528942116,0.00630185860678656,0.123523599956001
348,X11226.16,0.704590818363273,0.00672036918041498,0.163873020105228
349,X11227.31,0.522954091816367,0.0102191073412113,0.130315400106077
350,X11228.37,0.980039920159681,0.00201123132150819,-0.291191160976414
351,X11229.16,0.0968673628082648,0.0420736803029774,0.626477009710319
352,X11231.12,0.060875361030882,0.0441943146162601,0.714596841231337
353,X11232.46,0.33910726182545,0.0117578443934838,0.266469101882403
354,X11237.49,0.157228514323784,0.0244277699141979,0.174329837698116
355,X11239.49,0.880239520958084,0.00630185860678656,0.0540774424965998
356,X11241.8,0.201865423051299,0.0120416265712433,0.149258603975179
357,X11242.33,0.870259481037924,0.00630185860678656,0.198969419459464
358,X11243.90,0.920159680638723,0.00577664757989749,-0.295792981584316
359,X11245.43,0.650698602794411,0.00936858698006795,-0.00479510817407239
360,X11246.3,0.510978043912176,0.0102191073412113,0.0554339167583167
361,X11247.20,0.0853143745834259,0.0441943146162601,0.530069770208291
362,X11248.43,0.371085942704863,0.0117578443934838,0.328259106752003
363,X11252.30,0.536926147704591,0.0102191073412113,0.213587442810647
364,X11254.13,0.720558882235529,0.00672036918041498,0.152240824431575
365,X11257.1,0.308461025982678,0.0117578443934838,0.0906502065051143
366,X11258.41,0.0339974816680246,0.0499464789443996,0.33698051536867
367,X11260.47,0.716566866267465,0.00672036918041498,0.141354841898026
368,X11262.39,0.784431137724551,0.00672036918041498,0.0659911079458624
369,X11263.57,0.704590818363273,0.00672036918041498,-0.0876774427846194
370,X11264.33,0.11930682070651,0.0278230078185097,0.620141290259854
371,X11265.8,0.932135728542914,0.00447068768297794,-0.23624812921361
372,X11266.8,0.104865585425461,0.033255326563641,0.563340705167256
373,X11270.17,0.0862030659853366,0.0441943146162601,0.334897591492099
374,X11273.176,0.570858283433134,0.0102191073412113,0.176533905796813
375,X11275.94,0.0675405465452122,0.0441943146162601,0.5248195699962
376,X11277.23,0.405729513657562,0.0117578443934838,0.0464728287054753
377,X11278.4,0.546906187624751,0.0102191073412113,0.0309408520096887
378,X11279.42,0.313790806129247,0.0117578443934838,0.11819082515702
379,X11280.6,0.379080612924717,0.0117578443934838,0.115726029686346
380,X11281.6,0.502994011976048,0.0103502938313353,0.162087199980103
381,X11282.16,0.425049966688874,0.0117578443934838,0.257002000480844
382,X11283.13,0.315789473684211,0.0117578443934838,0.399046330372148
383,X11284.24,0.0706509664518996,0.0441943146162601,0.446656461577161
384,X11285.8,0.906187624750499,0.0062630224559485,0.0195542649438577
385,X11286.78,0.241172551632245,0.0120416265712433,0.138476439310404
386,X11287.14,0.904191616766467,0.0062630224559485,-0.0352479725889339
387,X11288.26,0.235842771485676,0.0120416265712433,0.368935485895004
388,X11289.31,0.636726546906188,0.00936858698006795,0.10742027700399
389,X11292.13,0.140635414352366,0.0244277699141979,0.543203219764884
390,X11293.14,0.788423153692615,0.00672036918041498,0.00072144004694364
391,X11294.7,0.718562874251497,0.00672036918041498,0.0294572596877867
392,X11297.54,0.0702066207509442,0.0441943146162601,0.660928254555413
393,X11300.32,0.930139720558882,0.00480902765739403,0.0601536608452111
394,X11302.237,0.291139240506329,0.0117578443934838,0.0880378438675766
395,X11303.7,0.528942115768463,0.0102191073412113,0.31109055380936
396,X11307.33,0.130193290379916,0.0244277699141979,0.441097534191662
397,X11308.8,0.105976449677849,0.033255326563641,0.259965836292334
398,X11310.8,0.00632083158440532,0.117823964489372,0.613257263073114
399,X11311.79,0.0088639786671934,0.117823964489372,0.654383069257944
400,X11312.40,0.0380712539811866,0.0441943146162601,0.657354967362972
401,X11313.100,0.316455696202532,0.0117578443934838,0.218340251333519
402,X11315.148,0.307794803464357,0.0117578443934838,0.432589722429965
403,X11318.20,0.864271457085828,0.00630185860678656,0.0508656060857006
404,X11319.106,0.191205862758161,0.0120416265712433,0.427291257516592
405,X11320.29,0.0465150729575587,0.0441943146162601,0.370215811849118
406,X11324.3,0.94810379241517,0.00400595304055346,-0.0428203490534215
407,X11325.8,0.540918163672655,0.0102191073412113,0.336949311275389
408,X11328.9,0.391738840772818,0.0117578443934838,0.406445010999586
409,X11330.15,0.552894211576846,0.0102191073412113,0.23763763991588
410,X11333.82,0.534930139720559,0.0102191073412113,0.0700433033331675
411,X11334.7,0.213191205862758,0.0120416265712433,0.418107848459627
412,X11336.9,0.766467065868264,0.00672036918041498,0.0982950649850416
413,X11338.49,0.457085828343313,0.0117578443934838,0.348020729611219
414,X11342.59,0.862275449101796,0.00630185860678656,0.161113765897089
415,X11348.132,0.455089820359281,0.0117578443934838,0.123656434439107
416,X11350.30,0.109086869584537,0.033255326563641,0.441883960101191
